respondent_id,seasonal_vaccine,xyz_vaccine
27638,0.32731642,0.094135159
27639,0.299427956,0.039776393
27640,0.542382295,0.853318673
27641,0.67761802,0.730807745
27642,0.627746509,0.261942794
27643,0.03469931,0.029180173
27644,0.404028669,0.09341273
27645,0.048360133,0.029905368
27646,0.394377722,0.073169409
27647,0.318735549,0.177049837
27648,0.064084958,0.026985819
27649,0.295030323,0.03120805
27650,0.644121468,0.075147468
27651,0.891933973,0.298944119
27652,0.315142047,0.060111613
27653,0.087597646,0.02598345
27654,0.425411203,0.34795947
27655,0.263460482,0.139185015
27656,0.282900716,0.147902566
27657,0.147539406,0.392751328
27658,0.607171493,0.018983578
27659,0.05592394,0.040839284
27660,0.13297244,0.451340649
27661,0.044725535,0.209885046
27662,0.223382049,0.024182292
27663,0.912752993,0.144456713
27664,0.033097472,0.087326421
27665,0.676051959,0.734781047
27666,0.662332955,0.119050011
27667,0.245344735,0.098998725
27668,0.996841103,0.948448332
27669,0.92581454,0.143424357
27670,0.940258699,0.450676024
27671,0.90858262,0.345388024
27672,0.192009007,0.035679751
27673,0.230213371,0.053565315
27674,0.297685931,0.066237243
27675,0.842593372,0.615844178
27676,0.960941162,0.528321763
27677,0.280567957,0.101310824
27678,0.401846449,0.272627687
27679,0.555696167,0.114000739
27680,0.845236895,0.680461526
27681,0.005256981,0.013264283
27682,0.898056834,0.113389928
27683,0.532665842,0.07583473
27684,0.261561907,0.075325038
27685,0.05227455,0.013852174
27686,0.428498672,0.158031778
27687,0.049488622,0.044259385
27688,0.60957439,0.178039354
27689,0.95340349,0.631628979
27690,0.926306595,0.731294102
27691,0.855425678,0.73991841
27692,0.259015674,0.055753311
27693,0.753566029,0.060552177
27694,0.374557858,0.10018172
27695,0.249447286,0.171534502
27696,0.712533994,0.167303985
27697,0.931297034,0.64811415
27698,0.314989723,0.307082791
27699,0.132025628,0.021070364
27700,0.517394968,0.033664412
27701,0.236736847,0.253877431
27702,0.230478416,0.40857371
27703,0.007350135,0.02549814
27704,0.199591337,0.016963089
27705,0.864200239,0.860481641
27706,0.894353172,0.084442696
27707,0.237722859,0.016426304
27708,0.609828111,0.406163643
27709,0.232340392,0.142191731
27710,0.306826059,0.023117847
27711,0.933720363,0.872647697
27712,0.049014432,0.03895556
27713,0.071725709,0.038825243
27714,0.068451028,0.091466364
27715,0.715677074,0.745872482
27716,0.574165388,0.206115452
27717,0.095559697,0.044554905
27718,0.422289016,0.118721435
27719,0.088320856,0.020086951
27720,0.292474892,0.091568467
27721,0.201821082,0.273250129
27722,0.320166102,0.037756717
27723,0.883051055,0.288389297
27724,0.139078918,0.054197216
27725,0.524735937,0.053326484
27726,0.252018243,0.083438508
27727,0.958339833,0.118499045
27728,0.513441499,0.39091865
27729,0.113777182,0.059351421
27730,0.751122726,0.625198932
27731,0.885246393,0.733739429
27732,0.916943697,0.103493818
27733,0.440700461,0.10630519
27734,0.463699183,0.095001292
27735,0.568450822,0.678889306
27736,0.235052211,0.152861723
27737,0.744148813,0.062064121
27738,0.955916247,0.472814334
27739,0.731675134,0.404721483
27740,0.421974715,0.074787784
27741,0.847958672,0.291709891
27742,0.603342013,0.198804437
27743,0.777332845,0.602753435
27744,0.397987857,0.091608406
27745,0.901419116,0.795037372
27746,0.615026303,0.127706969
27747,0.270502848,0.072621708
27748,0.12492034,0.192248892
27749,0.816136882,0.177167355
27750,0.338821025,0.109949334
27751,0.178264844,0.078320188
27752,0.834608021,0.418926909
27753,0.0665893,0.01859001
27754,0.887156155,0.122572476
27755,0.978137124,0.906773515
27756,0.170728385,0.079097992
27757,0.121308644,0.033044651
27758,0.811409536,0.035123547
27759,0.102957932,0.047477409
27760,0.852308415,0.44988375
27761,0.737148289,0.055632336
27762,0.033655474,0.012176313
27763,0.60988994,0.074742493
27764,0.564362843,0.117673293
27765,0.500843267,0.164347482
27766,0.848329289,0.734921741
27767,0.774595758,0.403865786
27768,0.029038131,0.016335576
27769,0.348028134,0.070825266
27770,0.564188051,0.108485816
27771,0.733298769,0.065281267
27772,0.89437625,0.731135536
27773,0.297474977,0.103494417
27774,0.097498506,0.07183796
27775,0.366903735,0.156804149
27776,0.029781486,0.091209831
27777,0.337539398,0.151128235
27778,0.095267492,0.123785927
27779,0.250164213,0.10761722
27780,0.787819682,0.084475291
27781,0.047065061,0.017789789
27782,1,0.964436144
27783,0.40100264,0.044661829
27784,0.144233559,0.088838218
27785,0.233267327,0.075499943
27786,0.08928838,0.02850572
27787,0.094961308,0.133064181
27788,0.096636785,0.052106182
27789,0.926475193,0.767398094
27790,0.743473066,0.552843013
27791,0.261050729,0.068458614
27792,0.574240231,0.081574548
27793,0.165585574,0.220497837
27794,0.092838195,0.117187941
27795,0.844036527,0.528659069
27796,0.490373901,0.156313552
27797,0.724379627,0.571365454
27798,0.029589026,0.289821036
27799,0.075988819,0.098554498
27800,0.291776721,0.056819781
27801,0.213787653,0.018794777
27802,0.859282588,0.496350348
27803,0.002792356,0.019581893
27804,0.907995886,0.769347674
27805,0.216181884,0.080144555
27806,0.810808975,0.544227756
27807,0.805635406,0.149562232
27808,0.329286892,0.29640452
27809,0.95570681,0.79683741
27810,0.187795296,0.035225514
27811,0.214193599,0.072249138
27812,0.168140284,0.052300744
27813,0.350810535,0.286178092
27814,0.365156842,0.149349124
27815,0.499985655,0.108990429
27816,0.768402995,0.291543766
27817,0.250589201,0.124793488
27818,0.896931892,0.290231986
27819,0.310544886,0.175843746
27820,0.536550091,0.624187465
27821,0.307674566,0.139410014
27822,0.290919501,0.131919664
27823,0.28653332,0.25777431
27824,0.921607968,0.165061751
27825,0.12565633,0.170664608
27826,0.600263866,0.085621095
27827,0.112931718,0.040264387
27828,0.268797845,0.023886455
27829,0.19597724,0.029683329
27830,0.199090558,0.371541649
27831,0.52118548,0.149817803
27832,0.387653413,0.114863932
27833,0.277559008,0.23681803
27834,0.882813124,0.665225396
27835,0.988877786,0.866948367
27836,0.980885912,0.080081719
27837,0.874764021,0.643275533
27838,0.481005889,0.062491297
27839,0.128889,0.031651294
27840,0.60469353,0.300182333
27841,0.601155726,0.17209509
27842,0.806032657,0.381743506
27843,0.607539654,0.085917729
27844,0.911908577,0.158873533
27845,0.683175481,0.061508945
27846,0.041595314,0.088924673
27847,0.53716694,0.054166336
27848,0.914107102,0.828772129
27849,0.906082102,0.100159666
27850,0.040403725,0.112696265
27851,0.174317982,0.53401209
27852,0.860833715,0.470728012
27853,0.150722419,0.086879104
27854,0.68266726,0.220582187
27855,0.397732194,0.188528836
27856,0.873103688,0.369732175
27857,0.938042069,0.74466455
27858,0.966138762,0.635106863
27859,0.952290623,0.832141327
27860,0.807054822,0.298119452
27861,0.202666235,0.091431616
27862,0.282254653,0.091790643
27863,0.371382885,0.250164078
27864,0.434917247,0.165638212
27865,0.747808236,0.345065051
27866,0.845750097,0.773455249
27867,0.606848539,0.323249589
27868,0.8948947,0.7004301
27869,0.409825887,0.088302938
27870,0.005843071,0.266638133
27871,0.605384269,0.145975773
27872,0.022254619,0.042048731
27873,0.06865895,0.241712107
27874,0.743360893,0.243000566
27875,0.411925713,0.348525803
27876,0.012643259,0.014116827
27877,0.664231691,0.472000327
27878,0.837041605,0.065432736
27879,0.546761317,0.115401892
27880,0.093298806,0.038007832
27881,0.639240193,0.142861326
27882,0.464879667,0.144690906
27883,0.022201139,0.020940874
27884,0.182456214,0.163374889
27885,0.079551142,0.066946456
27886,0.201206438,0.1295705
27887,0.590291988,0.732926105
27888,0.266546431,0.026497921
27889,0.076267421,0.104707371
27890,0.505807598,0.233215001
27891,0.719131062,0.376507639
27892,0.057679805,0.056323649
27893,0.11392015,0.098068477
27894,0.409510117,0.185759935
27895,0.669610471,0.072585257
27896,0.480435781,0.202144122
27897,0.067793754,0.018709249
27898,0.072122841,0.022930032
27899,0.447255818,0.083816135
27900,0.899525075,0.645884748
27901,0.142274307,0.087896222
27902,0.240028091,0.069862229
27903,0.094828018,0.02647819
27904,0.210402406,0.25645814
27905,0.286085825,0.041854412
27906,0.561868372,0.106484278
27907,0.978471272,0.936998984
27908,0.735467252,0.178680901
27909,0.318849149,0.173882726
27910,0.827467208,0.346071152
27911,0.728000669,0.261538246
27912,0.465550297,0.078944455
27913,0.149533968,0.036067751
27914,0.277461656,0.025000124
27915,0.43346929,0.080179488
27916,0.534413514,0.095121067
27917,0.361097877,0.020838358
27918,0.962326634,0.183885846
27919,0.429414978,0.214709431
27920,0.865640543,0.130218365
27921,0.62791473,0.043240426
27922,0.407773509,0.151255801
27923,0.958508502,0.163760576
27924,0.036580792,0.058251144
27925,0.025264067,0.010182427
27926,0.267843823,0.200324997
27927,0.118249523,0.0256536
27928,0.88787631,0.811861184
27929,0.898603127,0.080814036
27930,0.133220234,0.158116161
27931,0.953243257,0.875352602
27932,0.115756671,0.106841517
27933,0.285021555,0
27934,0.745699693,0.551874567
27935,0.858221693,0.190231235
27936,0.694389459,0.225813377
27937,0.679292081,0.667354887
27938,0.140684329,0.07546398
27939,0.105298121,0.036332436
27940,0.178254268,0.051990712
27941,0.260428074,0.042487894
27942,0.133796199,0.0299397
27943,0.761413753,0.080428075
27944,0.381359134,0.238155698
27945,0.326837176,0.44130705
27946,0.205317793,0.067981211
27947,0.95678398,0.566550274
27948,0.059144043,0
27949,0.572192819,0.127314144
27950,0.893859164,0.04202207
27951,0.61936686,0.479971146
27952,0.898340521,0.068044986
27953,0.569004257,0.079397914
27954,0.628833072,0.124701466
27955,0.812463839,0.035386145
27956,0.83477109,0.442188129
27957,0.179785854,0.027775642
27958,0.94272751,0.727680821
27959,0.068878793,0.155488524
27960,0.682991977,0.097635109
27961,0.255657277,0.077414972
27962,0.933154498,0.809155969
27963,0.136291129,0.065422449
27964,0.070999095,0.034092448
27965,0.022981036,0.070449582
27966,0.753073315,0.394089498
27967,0.081679757,0.045567
27968,0.548665138,0.138088084
27969,0.94020844,0.733345791
27970,0.158066532,0.134820454
27971,0.735483063,0.054824565
27972,0.312077532,0.07593433
27973,0.827870073,0.68597225
27974,0.402899018,0.124706853
27975,0.093773223,0.145602908
27976,0.146173187,0.058145448
27977,0.076905673,0.0199185
27978,0.420057835,0.112418318
27979,0.966135284,0.430661721
27980,0.061821491,0.08032027
27981,0.438411614,0.115107725
27982,0.795518572,0.266165553
27983,0.972809379,0.813362749
27984,0.203659118,0.15650701
27985,0.878576738,0.098082584
27986,0.794113848,0.746410042
27987,0.490305373,0.104872134
27988,0.378361408,0.074027381
27989,0.344448565,0.103472526
27990,0.520261275,0.090070399
27991,0.574295505,0.096598616
27992,0.016776373,0.00408696
27993,0.125096457,0.070148559
27994,0.879556365,0.395356857
27995,0.67500711,0.128485848
27996,0.040622895,0.031845477
27997,0.262582818,0.133084225
27998,0.846406314,0.214027182
27999,0.800555269,0.258458061
28000,0.071394387,0.031380431
28001,0.000173307,0.018515328
28002,0.038501789,0.01559309
28003,0.42575954,0.107069114
28004,0.627473135,0.255028042
28005,0.370749472,0.109729377
28006,0.219523182,0.220807366
28007,0.581044265,0.154438392
28008,0.76522543,0.017674421
28009,0.356612886,0.044911996
28010,0.060886855,0.094579943
28011,0.549966672,0.031403261
28012,0.939346616,0.828993441
28013,0.8148307,0.408271202
28014,0.093627034,0.059998292
28015,0.762412258,0.169156346
28016,0.864912485,0.419448489
28017,0.387263801,0.130749764
28018,0.681617708,0.06873925
28019,0.138415887,0.099746372
28020,0.029395052,0.038232504
28021,0.316321744,0.191953991
28022,0.360664282,0.346948918
28023,0.503240165,0.430842939
28024,0.451991593,0.019657668
28025,0.747523072,0.530796722
28026,0.102245937,0.049410361
28027,0.61752955,0.240432608
28028,0.956805279,0.238349387
28029,0.604923854,0.412291547
28030,0.926478854,0.74866769
28031,0.057112446,0.030588713
28032,0.613271794,0.062003118
28033,0.020630141,0.256796396
28034,0.634588839,0.434868348
28035,0.199471029,0.188017443
28036,0.344264215,0.092299587
28037,0.744336382,0.005608837
28038,0.113014066,0.039901769
28039,0.494011481,0.151503016
28040,0.937018652,0.210234386
28041,0.872622469,0.101830069
28042,0.19092306,0.061782564
28043,0.905706096,0.502087254
28044,0.182818251,0.12903612
28045,0.557828775,0.194928158
28046,0.590775652,0.098890969
28047,0.698399691,0.256277901
28048,0.104156029,0.071189209
28049,0.887830256,0.055191768
28050,0.24705541,0.098288252
28051,0.731972583,0.174264209
28052,0.816379467,0.503889332
28053,0.156457893,0.055398124
28054,0.090015849,0.268291786
28055,0.137270391,0.078335001
28056,0.945298121,0.460781998
28057,0.83010396,0.034066149
28058,0.195363879,0.012978491
28059,0.269005269,0.055697915
28060,0.277276304,0.045280438
28061,0.303543393,0.102282557
28062,0.49559725,0.27694493
28063,0.237678779,0.243214007
28064,0.604405966,0.02763371
28065,0.184981103,0.073713898
28066,0.644086423,0.137070755
28067,0.898053516,0.176466522
28068,0.077154217,0.103316587
28069,0.68106399,0.086424826
28070,0.627421632,0.047494329
28071,0.553391192,0.160838325
28072,0.307668499,0.061357534
28073,0.162359505,0.024082597
28074,0.608473758,0.25563164
28075,0.179705749,0.075387529
28076,0.572972028,0.151642473
28077,0.255328981,0.080957195
28078,0.755141317,0.10250256
28079,0.960128461,0.252204326
28080,0.175990915,0.091412969
28081,0.908381905,0.254065265
28082,0.747508828,0.267896144
28083,0,0
28084,0.043328355,0.004379401
28085,0.377797879,0.64427731
28086,0.727252991,0.331168555
28087,0.937009983,0.070290297
28088,0.589571477,0.193471195
28089,0.29079458,0.075132986
28090,0.593119936,0.012497757
28091,0.131543094,0.059307762
28092,0.053436742,0.015592798
28093,0.530155407,0.028815549
28094,0.563094169,0.039538558
28095,0.859032409,0.883630473
28096,0.636857027,0.416016138
28097,0.038541309,0.052667293
28098,0.52876084,0.232551016
28099,0.171754714,0.066100085
28100,0.174484535,0.033702553
28101,0.880882459,0.183187342
28102,0.214570616,0.059575489
28103,0.898415725,0.081863901
28104,0.913289374,0.201314361
28105,0.128812879,0.065668121
28106,0.358800966,0.069043076
28107,0.220800875,0.069260635
28108,0.409568197,0.245508611
28109,0.261508638,0.170038799
28110,0.954088628,0.220562043
28111,0.587410381,0.063866902
28112,0.610433441,0.376214936
28113,0.798498601,0.139185026
28114,0.284110593,0.049412437
28115,0.32985914,0.048653981
28116,0.272163577,0.024441222
28117,0.134830694,0.070853198
28118,0.175032493,0.136132133
28119,0.627369186,0.396805469
28120,0.734340068,0.531805677
28121,0.82391178,0.579376831
28122,0.026858391,0.021947474
28123,0.058562265,0.0671289
28124,0.280259393,0.209847913
28125,0.673333756,0.352918416
28126,0.599460154,0.284131823
28127,0.405676586,0.186045944
28128,0.005501449,0.047501191
28129,0.882055258,0.380659745
28130,0.218937089,0.096999292
28131,0.074214991,0.186223198
28132,0.955099744,0.555618889
28133,0.940018566,0.209430054
28134,0.274749752,0.165359065
28135,0.941578937,0.094308119
28136,0.863819019,0.041023394
28137,0.195309631,0.085270049
28138,0.693341938,0.1565209
28139,0.941927137,0.590595623
28140,0.865245032,0.569509062
28141,0.004147536,0.008335139
28142,0.097550473,0.033042013
28143,0.257858831,0.239499146
28144,0.830234701,0.055694295
28145,0.501049724,0.183881525
28146,0.103339563,0.032158007
28147,0.422926305,0.052786598
28148,0.458585462,0.464200904
28149,0.132354022,0.039243569
28150,0.782855939,0.146557078
28151,0.542907547,0.056312494
28152,0.489431698,0.223126306
28153,0.106853965,0.051813723
28154,0.076185477,0.057672409
28155,0.613931017,0.003983422
28156,0.58513675,0.017627998
28157,0.159084948,0.082358456
28158,0.91357617,0.487658459
28159,0.756754693,0.420424933
28160,0.107393452,0.063020298
28161,0.729697722,0.297003784
28162,0.887692417,0.181618395
28163,0.313766656,0.160147024
28164,0.73948982,0.376734728
28165,0.199326794,0.077615326
28166,0.928347387,0.679027456
28167,0.446176084,0.148446183
28168,0.744738821,0.311167399
28169,0.146949546,0.034941638
28170,0.533151504,0.118359781
